Date,gross_return,strategy_return,turnover,transaction_cost,cash_weight,strategy_equity,gross_strategy_equity,strategy_drawdown,price,short_sma,long_sma,signal,position,fallback_position,buy_hold_return,buy_hold_equity,buy_hold_drawdown
2017-08-21,-0.0018411650438189264,-0.0018411650438189264,0.0,0.0,0.0,11108.192158094887,11208.416193240666,-0.02716599034364786,36.61739730834961,36.2727575302124,34.62578002929688,1.0,1.0,0.0,-0.0018411650438189264,15135.784053630237,-0.02716599034364786
2017-08-22,0.016347587584621737,0.016347587584621737,0.0,0.0,0.0,11289.784302306152,11391.64675864456,-0.011262501165491767,37.21600341796875,36.361703872680664,34.66538204193115,1.0,1.0,0.0,0.016347587584621737,15383.217609108879,-0.011262501165491878
2017-08-23,0.0012513386699728457,0.0012513386699728457,0.0,0.0,0.0,11303.911645979279,11405.901566748322,-0.010025255698748126,37.2625732421875,36.44462642669678,34.706073417663575,1.0,1.0,0.0,0.0012513386699728457,15402.467224171765,-0.010025255698748015
2017-08-24,-0.004438092742133581,-0.004438092742133581,0.0,0.0,0.0,11253.743837745538,11355.281117787446,-0.014418855426327148,37.097198486328125,36.552921295166016,34.745018844604495,1.0,1.0,0.0,-0.004438092742133581,15334.109646173218,-0.014418855426326926
2017-08-25,0.00370454614630944,0.00370454614630944,0.0,0.0,0.0,11295.433851111211,11397.347280692604,-0.010767724595321493,37.23462677001953,36.68038425445557,34.782866134643555,1.0,1.0,0.0,0.00370454614630944,15390.915562970036,-0.01076772459532127
2017-08-28,0.010071475449741296,0.010071475449741296,0.0,0.0,0.0,11409.195535836856,11512.135384022275,-0.0008046960194915131,37.60963439941406,36.83552989959717,34.82619644165039,1.0,1.0,0.0,0.010071475449741296,15545.92479121153,-0.0008046960194912911
2017-08-29,0.008918120647439798,0.008918120647439798,0.0,0.0,0.0,11510.94411811568,11614.801996286646,0.0,37.94504165649414,36.992133140563965,34.87371250152588,1.0,1.0,0.0,0.008918120647439798,15684.565224075579,0.0
2017-08-30,0.0027007966671575012,0.0027007966671575012,0.0,0.0,0.0,11542.032837625724,11646.17121480791,0.0,38.047523498535156,37.07161312103271,34.92299278259277,1.0,1.0,0.0,0.0027007966671575012,15726.926045558577,0.0
2017-08-31,0.003978772660325536,0.003978772660325536,0.0,0.0,0.0,11587.95596232465,11692.508682434858,0.0,38.19890594482422,37.17687473297119,34.97417980194092,1.0,1.0,0.0,0.003978772660325536,15789.499908939608,0.0
2017-09-01,0.0003051845217920679,0.0003051845217920679,0.0,0.0,0.0,11591.49242712356,11696.077055105658,0.0,38.21056365966797,37.273207664489746,35.029041595458985,1.0,1.0,0.0,0.0003051845217920679,15794.318619918655,0.0
2017-09-05,-0.012008481860738107,-0.012008481860738107,0.0,0.0,0.0,11452.296200573564,11555.624925947628,-0.012008481860737996,37.751712799072266,37.31852493286133,35.07892211914063,1.0,1.0,0.0,-0.012008481860738107,15604.652831268644,-0.012008481860738107
2017-09-06,-0.0010486657501703744,-0.0010486657501703744,0.0,0.0,0.0,11440.286569787217,11543.50693786597,-0.013044554727269508,37.71212387084961,37.34712944030762,35.13013969421387,1.0,1.0,0.0,-0.0010486657501703744,15588.288766301193,-0.013044554727269508
2017-09-07,-0.004014967822701276,-0.004014967822701276,0.0,0.0,0.0,11394.35418732704,11497.160128949308,-0.017007149082479245,37.56071090698242,37.35679588317871,35.17804088592529,1.0,1.0,0.0,-0.004014967822701276,15525.702288493518,-0.017007149082479467
2017-09-08,-0.016308537762604547,-0.016308537762604547,0.0,0.0,0.0,11208.528931782526,11309.658258823627,-0.03303832511203786,36.948150634765625,37.395344734191895,35.22127208709717,1.0,1.0,0.0,-0.016308537762604547,15272.500786430664,-0.03303832511203819
2017-09-11,0.018091965339546823,0.018091965339546823,0.0,0.0,0.0,11411.313248723645,11514.272204044384,-0.01554408800529461,37.616615295410156,37.44216175079346,35.27238948822021,1.0,1.0,0.0,0.018091965339546823,15548.810341306971,-0.015544088005294943
2017-09-12,-0.003962693325301636,-0.003962693325301636,0.0,0.0,0.0,11366.093713880002,11468.64467443571,-0.019445184876809796,37.467552185058594,37.453924369812015,35.31794971466064,1.0,1.0,0.0,-0.003962693325301636,15487.195174351094,-0.019445184876810018
2017-09-13,-0.0075221744400825186,-0.0075221744400825186,0.0,0.0,0.0,11280.59597426187,11382.375528603281,-0.026821089244229324,37.18571472167969,37.43121395111084,35.36108421325684,1.0,1.0,0.0,-0.0075221744400825186,15370.69779066202,-0.026821089244229546
2017-09-14,-0.00858113428666274,-0.00858113428666274,0.0,0.0,0.0,11183.795665373142,11284.701835691114,-0.03517206816237284,36.86661911010742,37.40011920928955,35.397862396240235,1.0,1.0,0.0,-0.00858113428666274,15238.799768840638,-0.03517206816237306
2017-09-15,0.010108684866245277,0.010108684866245277,0.0,0.0,0.0,11296.849131362878,11398.775330357654,-0.02541892664927503,37.23929214477539,37.42364501953125,35.43631092071533,1.0,1.0,0.0,0.010108684866245277,15392.84399344366,-0.025418926649275364
2017-09-18,-0.007568281971719659,-0.007568281971719659,0.0,0.0,0.0,11211.351391744749,11312.506184525224,-0.03279483101669445,36.957454681396484,37.43727073669434,35.47390495300293,1.0,1.0,0.0,-0.007568281971719659,15276.346609754586,-0.03279483101669478
2017-09-19,0.0003781930033261993,0.0003781930033261993,0.0,0.0,0.0,11215.591446398937,11316.784495214297,-0.032429040789004104,36.971431732177734,37.454972457885745,35.511384620666504,1.0,1.0,0.0,0.0003781930033261993,15282.12401715878,-0.03242904078900444
2017-09-20,-0.016757810359829595,-0.016757810359829595,0.0,0.0,0.0,11027.642691866857,11127.139966760435,-0.04864341143314044,36.351871490478516,37.41176586151123,35.54299224853516,1.0,1.0,0.0,-0.016757810359829595,15026.029080983835,-0.04864341143314077
2017-09-21,-0.017172074915328017,-0.017172074915328017,0.0,0.0,0.0,10838.27518542265,10936.063885657884,-0.06498017804320144,35.72763442993164,37.335018920898435,35.56158760070801,1.0,1.0,0.0,-0.017172074915328017,14768.000983925285,-0.06498017804320166
2017-09-22,-0.0097788919989088,-0.0097788919989088,0.0,0.0,0.0,10732.288862929949,10829.121298026868,-0.07412363589895588,35.378257751464844,37.24907188415527,35.574540290832516,1.0,1.0,0.0,-0.0097788919989088,14623.5862972637,-0.07412363589895621
2017-09-25,-0.008822110547995643,-0.008822110547995643,0.0,0.0,0.0,10637.607424148158,10733.585592798023,-0.08229181953683151,35.06614685058594,37.140647888183594,35.585411643981935,1.0,1.0,0.0,-0.008822110547995643,14494.575402341086,-0.08229181953683185
2017-09-26,0.017203596892208628,0.017203596892208628,0.0,0.0,0.0,10820.61253417077,10918.241872544539,-0.06650393793546083,35.669410705566406,37.04363670349121,35.60354022979736,1.0,1.0,0.0,0.017203596892208628,14743.934234686683,-0.06650393793546128
2017-09-27,0.00711746360256682,0.00711746360256682,0.0,0.0,0.0,10897.62785004021,10995.952061676395,-0.05985981369057691,35.92328643798828,36.94254894256592,35.6185929107666,1.0,1.0,0.0,0.00711746360256682,14848.873649960706,-0.05985981369057747
2017-09-28,-0.00615966275724289,-0.00615966275724289,0.0,0.0,0.0,10830.502137630025,10928.22070528166,-0.06565076018277449,35.70201110839844,36.82527332305908,35.62207508087158,1.0,1.0,0.0,-0.00615966275724289,14757.409595952038,-0.06565076018277494
2017-09-29,0.005480032840876836,0.005480032840876836,0.0,0.0,0.0,10889.853645027422,10988.107713638952,-0.06053049566372792,35.89765930175781,36.710210990905765,35.62524936676025,1.0,1.0,0.0,0.005480032840876836,14838.280685184127,-0.060530495663728257
2017-10-02,-0.0020111885246424377,-0.0020111885246424377,0.0,0.0,0.0,10867.952096341509,10966.008557497746,-0.062419945950100364,35.825462341308594,36.590955924987796,35.629388313293454,1.0,1.0,0.0,-0.0020111885246424377,14808.438105344661,-0.06241994595010081
2017-10-03,0.0043556732041871715,0.0043556732041871715,0.0,0.0,0.0,10915.289344071933,11013.772907128527,-0.05833615363189493,35.98150634765625,36.50244560241699,35.63202533721924,1.0,1.0,0.0,0.0043556732041871715,14872.938822395976,-0.05833615363189526
2017-10-04,-0.006473051850570233,-0.006473051850570233,0.0,0.0,0.0,10844.634110183777,10942.480184030279,-0.06443159253524322,35.74859619140625,36.404269218444824,35.62734497070313,1.0,1.0,0.0,-0.006473051850570233,14776.665518228247,-0.06443159253524355
2017-10-05,0.012444511315423235,0.012444511315423235,0.0,0.0,0.0,10979.590282079584,11078.654002499237,-0.05278890090219557,36.1934700012207,36.33590717315674,35.62804149627686,1.0,1.0,0.0,0.012444511315423235,14960.553899474064,-0.05278890090219579
2017-10-06,-0.0005791586569041662,-0.0005791586569041662,0.0,0.0,0.0,10973.231357318457,11072.237704126845,-0.05333748641015379,36.172508239746094,36.297125053405765,35.629062004089356,1.0,1.0,0.0,-0.0005791586569041662,14951.8893651711,-0.05333748641015401
2017-10-09,0.0034771765731187454,0.0034771765731187454,0.0,0.0,0.0,11011.387220325534,11110.737829683636,-0.05004577369524965,36.29828643798828,36.231208610534665,35.64345111846924,1.0,1.0,0.0,0.0034771765731187454,15003.879724595537,-0.05004577369524965
2017-10-10,0.0003848507121839706,0.0003848507121839706,0.0,0.0,0.0,11015.62496053941,11115.01380505028,-0.04968018313471412,36.312255859375,36.17344379425049,35.652666816711424,1.0,1.0,0.0,0.0003848507121839706,15009.65397839307,-0.04968018313471423
2017-10-11,0.004169538104682902,0.004169538104682902,0.0,0.0,0.0,11061.555028559276,11161.358278644513,-0.04571778844665886,36.463661193847656,36.13734111785889,35.66219020843506,1.0,1.0,0.0,0.004169538104682902,15072.237302594085,-0.04571778844665908
2017-10-12,-0.0035131236053325132,-0.0035131236053325132,0.0,0.0,0.0,11022.69441847676,11122.147047408233,-0.04907029981021582,36.3355598449707,36.11078815460205,35.668274879455566,1.0,1.0,0.0,-0.0035131236053325132,15019.286669941168,-0.049070299810216045
2017-10-13,0.006346357416561199,0.006346357416561199,0.0,0.0,0.0,11092.648376949948,11192.732167810636,-0.04303536005478803,36.566158294677734,36.07713146209717,35.67710636138916,1.0,1.0,0.0,0.006346357416561199,15114.604431290409,-0.04303536005478825
2017-10-16,0.018408656569088633,0.018408656569088633,0.0,0.0,0.0,11296.849131362878,11398.775330357654,-0.02541892664927503,37.23929214477539,36.091223335266115,35.693736419677734,1.0,1.0,0.0,0.018408656569088633,15392.84399344366,-0.025418926649275364
2017-10-17,0.0036900009905698195,0.0036900009905698195,0.0,0.0,0.0,11338.534515847925,11440.836822617957,-0.02182272152322029,37.376705169677734,36.111487007141115,35.7105110168457,1.0,1.0,0.0,0.0036900009905698195,15449.643603027152,-0.021822721523220623
2017-10-18,-0.00442423458720842,-0.00442423458720842,0.0,0.0,0.0,11288.370179274654,11390.219876640724,-0.026150407271078646,37.211341857910156,36.1544605255127,35.72623519897461,1.0,1.0,0.0,-0.00442423458720842,15381.290755438597,-0.02615040727107898
2017-10-19,-0.023660521613617203,-0.023660521613617203,0.0,0.0,0.0,11021.281452665415,11120.721333065612,-0.04919219660825358,36.330902099609375,36.184623908996585,35.73301578521728,1.0,1.0,0.0,-0.023660521613617203,15017.36139307421,-0.04919219660825391
2017-10-20,0.0017306934701732946,0.0017306934701732946,0.0,0.0,0.0,11040.355912508483,11139.967892860368,-0.04754663975153384,36.39377975463867,36.23540000915527,35.74253646850586,1.0,1.0,0.0,0.0017306934701732946,15043.351842376438,-0.04754663975153395
2017-10-23,-0.0005117179962162988,-0.0005117179962162988,0.0,0.0,0.0,11034.706363703419,11134.267370812318,-0.04803402727652972,36.37515640258789,36.30085048675537,35.750896492004394,1.0,1.0,0.0,-0.0005117179962162988,15035.65388851528,-0.04803402727652972
2017-10-24,0.005954782372325607,0.005954782372325607,0.0,0.0,0.0,11100.415638641789,11200.569509880792,-0.042365277083102226,36.59176254272461,36.34696807861328,35.756156005859374,1.0,1.0,0.0,0.005954782372325607,15125.187935247002,-0.042365277083102115
2017-10-25,-0.004391746681274178,-0.004391746681274178,0.0,0.0,0.0,11051.665425100022,11151.379445907392,-0.0465709661993452,36.431060791015625,36.37235679626465,35.76333492279053,1.0,1.0,0.0,-0.004391746681274178,15058.761941328734,-0.0465709661993452
2017-10-26,0.006393279961935727,0.006393279961935727,0.0,0.0,0.0,11122.321816208332,11222.673336666852,-0.04047542746241972,36.66397476196289,36.42045497894287,35.77163654327393,1.0,1.0,0.0,0.006393279961935727,15155.03682229979,-0.04047542746241983
2017-10-27,0.03583012849225198,0.03583012849225198,0.0,0.0,0.0,11520.836036015255,11624.783164346198,-0.0060955387369250325,37.9776496887207,36.524454498291014,35.79094047546387,1.0,1.0,0.0,0.03583012849225198,15698.043738947603,-0.0060955387369251435
2017-10-30,0.02250820717920643,0.02250820717920643,0.0,0.0,0.0,11780.149400391552,11886.436192222654,0.0,38.83245849609375,36.674804306030275,35.8196741104126,1.0,1.0,0.0,0.02250820717920643,16051.378559732078,0.0
2017-10-31,0.013915543253943952,0.013915543253943952,0.0,0.0,0.0,11944.076578910623,12051.842409190771,0.0,39.372833251953125,36.844370651245114,35.86775520324707,1.0,1.0,0.0,0.013915543253943952,16274.742212365458,0.0
2017-11-01,-0.012718682591195463,-0.012718682591195463,0.0,0.0,0.0,11792.163660058528,11898.558850949166,-0.012718682591195352,38.87206268310547,37.00054397583008,35.91908809661865,1.0,1.0,0.0,-0.012718682591195463,16067.74893191285,-0.012718682591195463
2017-11-02,0.0073101501283896475,0.0073101501283896475,0.0,0.0,0.0,11878.366146752098,11985.539102461085,-0.005501507941982564,39.15622329711914,37.148681640625,35.97054817199707,1.0,1.0,0.0,0.0073101501283896475,16185.206588830406,-0.005501507941982786
2017-11-03,0.026113809552062106,0.026113809552062106,0.0,0.0,0.0,12188.555538098042,12298.527187961548,0.0,40.178741455078125,37.3489933013916,36.03555118560791,1.0,1.0,0.0,0.026113809552062106,16607.863991251903,0.0
2017-11-06,0.010144963036723187,0.010144963036723187,0.0,0.0,0.0,12312.207983503095,12423.295291689554,0.0,40.58635330200195,37.56339664459229,36.106648712158204,1.0,1.0,0.0,0.010144963036723187,16776.35015756208,0.0
2017-11-07,0.0032137882069114276,0.0032137882069114276,0.0,0.0,0.0,12351.776812321517,12463.221131588964,0.0,40.71678924560547,37.78362331390381,36.183737144470214,1.0,1.0,0.0,0.0032137882069114276,16830.26579385347,0.0
2017-11-08,0.008180135364975971,0.008180135364975971,0.0,0.0,0.0,12452.81601864428,12565.17196752899,0.0,41.04985809326172,38.01293315887451,36.25471347808838,1.0,1.0,0.0,0.008180135364975971,16967.939646275718,0.0
2017-11-09,-0.0020426589637704273,-0.0020426589637704273,0.0,0.0,0.0,12427.379162379613,12539.505606378201,-0.0020426589637703163,40.966007232666016,38.24445552825928,36.32793716430664,1.0,1.0,0.0,-0.0020426589637704273,16933.279932260535,-0.0020426589637705383
2017-11-10,-0.003309435065280364,-0.003309435065280364,0.0,0.0,0.0,12386.251558010099,12498.006926823173,-0.005345333981849665,40.8304328918457,38.457669258117676,36.397809715270995,1.0,1.0,0.0,-0.003309435065280364,16877.2403418825,-0.005345333981849887
2017-11-13,-0.004007491787930473,-0.004007491787930473,0.0,0.0,0.0,12336.613756608132,12447.921266698431,-0.009331404387744158,40.666805267333984,38.629044914245604,36.46660278320312,1.0,1.0,0.0,-0.004007491787930473,16809.60493980948,-0.009331404387744269
2017-11-14,-0.015117781347113168,-0.015117781347113168,0.0,0.0,0.0,12150.111527271943,12259.736314762404,-0.02430811560366175,40.0520133972168,38.76281032562256,36.52773986816406,1.0,1.0,0.0,-0.015117781347113168,16555.481007798084,-0.024308115603662195
2017-11-15,-0.01318990284678312,-0.01318990284678312,0.0,0.0,0.0,11989.852736649647,12098.031583843509,-0.037177396767244186,39.52373123168945,38.87842979431152,36.58466136932373,1.0,1.0,0.0,-0.01318990284678312,16337.115821723464,-0.03717739676724463
2017-11-16,0.011946924734113518,0.011946924734113518,0.0,0.0,0.0,12133.094604867505,12242.565856606616,-0.025674627594119315,39.99591827392578,39.06168060302734,36.651153831481935,1.0,1.0,0.0,0.011946924734113518,16532.29411481809,-0.025674627594119648
2017-11-17,-0.005552381615479329,-0.005552381615479329,0.0,0.0,0.0,12065.727033444566,12174.590459018098,-0.031084453879360874,39.77384567260742,39.23068389892578,36.710553283691404,1.0,1.0,0.0,-0.005552381615479329,16440.500508913276,-0.031084453879361207
2017-11-20,-0.0009989953459822454,-0.0009989953459822454,0.0,0.0,0.0,12053.673428292264,12162.428099810299,-0.03205239600058507,39.73411178588867,39.39863166809082,36.774543571472165,1.0,1.0,0.0,-0.0009989953459822454,16424.076525419252,-0.032052396000585626
2017-11-21,0.018590524496836958,0.018590524496836958,0.0,0.0,0.0,12277.757539437804,12388.53401734084,-0.014057742356779368,40.4727897644043,39.59268302917481,36.845131912231444,1.0,1.0,0.0,0.018590524496836958,16729.408722402986,-0.014057742356779701
2017-11-22,0.01051113702660178,0.01051113702660178,0.0,0.0,0.0,12406.810731314228,12518.751595955826,-0.003694368186374364,40.8982048034668,39.816040229797366,36.92118091583252,1.0,1.0,0.0,0.01051113702660178,16905.25382985819,-0.003694368186374808
2017-11-24,5.7642699025084454e-05,5.7642699025084454e-05,0.0,0.0,0.0,12407.525893371074,12519.47321058624,-0.003636938440702786,40.90056228637695,40.027869606018065,36.99588447570801,1.0,1.0,0.0,5.7642699025084454e-05,16906.228294316646,-0.003636938440703119
2017-11-27,-0.005029548574558618,-0.005029548574558618,0.0,0.0,0.0,12345.121639200272,12456.505911945713,-0.008648194856711089,40.69485092163086,40.163729667663574,37.071686248779294,1.0,1.0,0.0,-0.005029548574558618,16821.197597897804,-0.008648194856711533
2017-11-28,-0.005858879025143704,-0.005858879025143704,0.0,0.0,0.0,12272.793064965512,12383.524750731636,-0.014456405154403607,40.456424713134766,40.244927978515626,37.14173961639404,1.0,1.0,0.0,-0.005858879025143704,16722.644236113683,-0.01445640515440394
2017-11-29,-0.020743377270975638,-0.020743377270975638,0.0,0.0,0.0,12018.21388825032,12126.648624882746,-0.0348999077592792,39.61722183227539,40.25714740753174,37.20135929107666,1.0,1.0,0.0,-0.020743377270975638,16375.760117755672,-0.03489990775927965
2017-11-30,0.01398412793631687,0.01398412793631687,0.0,0.0,0.0,12186.278128829634,12296.229230691866,-0.021403824598033694,40.171234130859375,40.322105979919435,37.26542881011963,1.0,1.0,0.0,0.01398412793631687,16604.7608422968,-0.02140382459803425
2017-12-01,-0.004655079155622688,-0.004655079155622688,0.0,0.0,0.0,12129.550039527498,12238.989310307314,-0.02595926725591957,39.98423385620117,40.36350650787354,37.32714103698731,1.0,1.0,0.0,-0.004655079155622688,16527.46436621573,-0.025959267255919793
2017-12-04,-0.007308216558364444,-0.007308216558364444,0.0,0.0,0.0,12040.904661083112,12149.544125972081,-0.03307776786748129,39.692020416259766,40.33917045593262,37.38122127532959,1.0,1.0,0.0,-0.007308216558364444,16406.67807746677,-0.03307776786748162
2017-12-05,-0.0009420448293012695,-0.0009420448293012695,0.0,0.0,0.0,12029.56158910703,12138.09871074984,-0.03398865195659806,39.65462875366211,40.29258422851562,37.43198112487793,1.0,1.0,0.0,-0.0009420448293012695,16391.22225121788,-0.033988651956598614
2017-12-06,-0.00371372504466716,-0.00371372504466716,0.0,0.0,0.0,11984.887104957195,12093.021149573087,-0.03757615249325974,39.507362365722656,40.232112884521484,37.48006187438965,1.0,1.0,0.0,-0.00371372504466716,16330.34975863083,-0.03757615249325996
2017-12-07,0.0018344791707098906,0.0018344791707098906,0.0,0.0,0.0,12006.87313071455,12115.205544982931,-0.03581060599161401,39.579837799072266,40.15861186981201,37.527660903930666,1.0,1.0,0.0,0.0018344791707098906,16360.307445113445,-0.03581060599161434
2017-12-08,0.00029511497966816513,0.00029511497966816513,0.0,0.0,0.0,12010.416538834399,12118.780923621016,-0.035526059258204956,39.59151840209961,40.08988742828369,37.573195915222165,1.0,1.0,0.0,0.00029511497966816513,16365.135616912474,-0.0355260592582054
2017-12-11,0.019484271553248833,0.019484271553248833,0.0,0.0,0.0,12244.43075614468,12354.906542031178,-0.016733987090759794,40.36293029785156,40.06651229858399,37.62802261352539,1.0,1.0,0.0,0.019484271553248833,16683.99836327814,-0.01673398709076024
2017-12-12,-0.0056179531041782305,-0.0056179531041782305,0.0,0.0,0.0,12175.6421183693,12285.497256471543,-0.022257929440216317,40.136173248291016,40.03998069763183,37.680744132995606,1.0,1.0,0.0,-0.0056179531041782305,16590.268442883058,-0.02225792944021665
2017-12-13,0.003319977451792022,0.003319977451792022,0.0,0.0,0.0,12216.064975663376,12326.28483034708,-0.019011847812289373,40.26942443847656,40.05085124969482,37.730575714111325,1.0,1.0,0.0,0.003319977451792022,16645.347760032608,-0.019011847812289706
2017-12-14,-0.0002905349822306391,-0.0002905349822306391,0.0,0.0,0.0,12212.515781442744,12322.703613402926,-0.01929685918765367,40.25772476196289,40.08755092620849,37.77878219604492,1.0,1.0,0.0,-0.0002905349822306391,16640.511704216922,-0.019296859187654114
2017-12-15,0.010161540618351284,0.010161540618351284,0.0,0.0,0.0,12336.61375660813,12447.921266698422,-0.009331404387744269,40.666805267333984,40.12109527587891,37.82940902709961,1.0,1.0,0.0,0.010161540618351284,16809.604939809473,-0.009331404387744713
2017-12-18,0.014082751195317211,0.014082751195317211,0.0,0.0,0.0,12510.347218735169,12623.222244796236,0.0,41.239505767822266,40.19437828063965,37.8924910736084,1.0,1.0,0.0,0.014082751195317211,17046.330423868385,0.0
2017-12-19,-0.010656212568875167,-0.010656212568875167,0.0,0.0,0.0,12377.034299461891,12488.706505251532,-0.010656212568875167,40.800048828125,40.24767513275147,37.95363788604736,1.0,1.0,0.0,-0.010656212568875167,16864.68110335236,-0.010656212568875167
2017-12-20,-0.0010885898801438199,-0.0010885898801438199,0.0,0.0,0.0,12363.560785177304,12475.111425733829,-0.011733202203855875,40.75563430786133,40.261817359924315,38.016127014160155,1.0,1.0,0.0,-0.0010885898801438199,16846.3223821714,-0.011733202203855764
2017-12-21,0.003785434925347664,0.003785434925347664,0.0,0.0,0.0,12410.362239975173,12522.335148222406,-0.007992182551916804,40.909912109375,40.26240272521973,38.07709636688232,1.0,1.0,0.0,0.003785434925347664,16910.093039280535,-0.007992182551916804
2017-12-22,0.0,0.0,0.0,0.0,0.0,12410.362239975173,12522.335148222406,-0.007992182551916804,40.909912109375,40.26287021636963,38.121616249084475,1.0,1.0,0.0,0.0,16910.093039280535,-0.007992182551916804
2017-12-26,-0.0253698893576898,-0.0253698893576898,0.0,0.0,0.0,12095.512723058151,12204.644891012093,-0.033159311122538004,39.872032165527344,40.22172927856445,38.1593998336792,1.0,1.0,0.0,-0.0253698893576898,16481.085849845746,-0.033159311122538115
2017-12-27,0.0001760392582854653,0.0001760392582854653,0.0,0.0,0.0,12097.6420081465,12206.793387646345,-0.032989109204787925,39.879051208496094,40.19286060333252,38.19535129547119,1.0,1.0,0.0,0.0001760392582854653,16483.987167974494,-0.032989109204787814
2017-12-28,0.0028131670259212704,0.0028131670259212704,0.0,0.0,0.0,12131.674695735219,12241.133136296705,-0.03026874605309593,39.99123764038086,40.211561393737796,38.2268099975586,1.0,1.0,0.0,0.0028131670259212704,16530.359377131146,-0.03026874605309615
2017-12-29,-0.01081341156066462,-0.01081341156066462,0.0,0.0,0.0,12000.489904330134,12108.76472572504,-0.04075484920526318,39.55879592895508,40.180939483642575,38.250997619628905,1.0,1.0,0.0,-0.01081341156066462,16351.609797940537,-0.04075484920526329
2018-01-02,0.017904454353916188,0.017904454353916188,0.0,0.0,0.0,12215.352128046845,12325.565551039093,-0.023580088188643322,40.26707458496094,40.195081520080564,38.27999454498291,1.0,1.0,0.0,0.017904454353916188,16644.37644918081,-0.023580088188643544
2018-01-03,-0.0001740280104571834,-0.0001740280104571834,0.0,0.0,0.0,12213.226314618967,12323.420557388485,-0.02375001260326659,40.260066986083984,40.223483848571775,38.32082347869873,1.0,1.0,0.0,-0.0001740280104571834,16641.47986146206,-0.023750012603266812
2018-01-04,0.004644997339854795,0.004644997339854795,0.0,0.0,0.0,12269.956718361416,12380.662813095467,-0.01921533400877562,40.44707489013672,40.263106155395505,38.35849147796631,1.0,1.0,0.0,0.004644997339854795,16718.7794911498,-0.01921533400877573
2018-01-05,0.011385407732446007,0.011385407732446007,0.0,0.0,0.0,12409.655178459427,12521.621707220489,-0.008048700688734534,40.9075813293457,40.33311710357666,38.39524429321289,1.0,1.0,0.0,0.011385407732446007,16909.1296124454,-0.008048700688734534
2018-01-08,-0.0037143975895581605,-0.0037143975895581605,0.0,0.0,0.0,12363.56078517731,12475.111425733832,-0.01173320220385543,40.75563430786133,40.391906929016116,38.426401405334474,1.0,1.0,0.0,-0.0037143975895581605,16846.322382171402,-0.011733202203855542
2018-01-09,-0.00011493989289435014,-0.00011493989289435014,0.0,0.0,0.0,12362.13971882487,12473.677537762713,-0.011846793483744955,40.75094985961914,40.44987850189209,38.45902576446533,1.0,1.0,0.0,-0.00011493989289435014,16844.386067681135,-0.011846793483745177
2018-01-10,-0.00022943816107978687,-0.00022943816107978687,0.0,0.0,0.0,12359.303372220771,12470.815600126545,-0.012073513538313208,40.741600036621094,40.468811988830566,38.498754005432126,1.0,1.0,0.0,-0.00022943816107978687,16840.521322717246,-0.01207351353831343
2018-01-11,0.0056802487901406185,0.0056802487901406185,0.0,0.0,0.0,12429.50729024781,12541.65293535123,-0.0064618453088413075,40.9730224609375,40.51065444946289,38.54163482666016,1.0,1.0,0.0,0.0056802487901406185,16936.17967358595,-0.0064618453088414185
2018-01-12,0.0103264812260353,0.0103264812260353,0.0,0.0,0.0,12557.860363929423,12671.164078931584,0.0,41.3961296081543,40.566989707946775,38.589422149658205,1.0,1.0,0.0,0.0103264812260353,17111.070815025996,0.0
2018-01-16,-0.005082407468585459,-0.005082407468585459,0.0,0.0,0.0,12494.036200626335,12606.764059981151,-0.005082407468585459,41.18573760986328,40.613390350341795,38.62911949157715,1.0,1.0,0.0,-0.005082407468585459,17024.105380920213,-0.005082407468585459
2018-01-17,0.016516505112630808,0.016516505112630808,0.0,0.0,0.0,12700.394013411373,12814.983743031558,0.0,41.86598205566406,40.6733491897583,38.67515357971192,1.0,1.0,0.0,0.016516505112630808,17305.284104482147,0.0
2018-01-18,0.0008933097984531457,0.0008933097984531457,0.0,0.0,0.0,12711.739399827771,12826.431493576227,0.0,41.90338134765625,40.70654296875,38.723215408325196,1.0,1.0,0.0,0.0008933097984531457,17320.743084337697,0.0
2018-01-19,-0.004462835648063823,-0.004462835648063823,0.0,0.0,0.0,12655.008996085322,12769.189237869246,-0.004462835648063823,41.716373443603516,40.75235919952392,38.76803287506104,1.0,1.0,0.0,-0.004462835648063823,17243.443454649958,-0.004462835648063934
2018-01-22,-0.008181188633884062,-0.008181188633884062,0.0,0.0,0.0,12551.475980324849,12664.722092012476,-0.012607512981669067,41.375083923339844,40.78333168029785,38.80568737030029,1.0,1.0,0.0,-0.008181188633884062,17102.371591049756,-0.012607512981668956
2018-01-23,0.0002261615326246691,0.0002261615326246691,0.0,0.0,0.0,12554.31464136926,12667.586364971074,-0.012384202783503051,41.38444137573242,40.80705814361572,38.84008136749267,1.0,1.0,0.0,0.0002261615326246691,17106.239489620304,-0.012384202783502829
2018-01-24,-0.01592866157117878,-0.01592866157117878,0.0,0.0,0.0,12354.341212188792,12465.80866883977,-0.028115600579714628,40.725242614746094,40.797824668884275,38.86685855865478,1.0,1.0,0.0,-0.01592866157117878,16833.759990034607,-0.028115600579714406
2018-01-25,-0.017850990803754074,-0.017850990803754074,0.0,0.0,0.0,12133.80398082357,12243.281632930953,-0.04546470005607817,39.99825668334961,40.80413589477539,38.88485206604004,1.0,1.0,0.0,-0.017850990803754074,16533.260695259894,-0.045464700056078056
