Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL,SPY,QQQ,BIL
2021-11-17,150.0575408935547,326.6719970703125,29.165283203125,177.4499969482422,338.1166687011719,146.7457733154297,440.0705261230469,386.7480163574219,77.25627136230469
2021-11-18,154.33958435058594,328.7430725097656,31.571382522583008,184.80299377441406,336.0528564453125,148.52151489257812,441.5652770996094,390.75531005859375,77.26471710205078
2021-11-19,156.95962524414062,330.51544189453125,32.87710189819336,183.82850646972656,342.611328125,147.61752319335938,440.775634765625,392.9339904785156,77.26471710205078
2021-11-22,157.41912841796875,327.3558349609375,31.851459503173828,178.6284942626953,338.35479736328125,145.01609802246094,439.5347900390625,388.37237548828125,77.26471710205078
2021-11-23,157.80043029785156,325.2848205566406,31.64215087890625,179.0019989013672,334.6240539550781,144.5006866455078,440.1175231933594,386.6021728515625,77.25627136230469
2021-11-24,158.31854248046875,325.5063781738281,32.567115783691406,179.02049255371094,338.4043884277344,144.83570861816406,441.2926330566406,387.84716796875,77.26471710205078
2021-11-26,153.30325317382812,317.5784912109375,31.399948120117188,175.22799682617188,330.5262145996094,140.9333038330078,431.450439453125,380.4940185546875,77.25627136230469
2021-11-29,156.65660095214844,324.27337646484375,33.266807556152344,178.07850646972656,335.3979797363281,144.25140380859375,436.74285888671875,388.751708984375,77.26471710205078
2021-11-30,161.60342407226562,318.4550476074219,32.5691032409668,175.35350036621094,321.93359375,140.65032958984375,428.244873046875,383.0423889160156,77.25627136230469
2021-12-01,161.08526611328125,317.9637451171875,31.336002349853516,172.18600463867188,308.18157958984375,139.81175231933594,423.48822021484375,376.5256652832031,77.26471710205078
2021-12-02,160.09783935546875,317.3953857421875,32.02483367919922,171.8679962158203,307.9731750488281,141.70944213867188,429.9744873046875,379.2392578125,77.26471710205078
2021-12-03,158.22076416015625,311.1534118652344,30.59634017944336,169.489501953125,304.4508361816406,140.75338745117188,426.233154296875,372.6448669433594,77.25627136230469
2021-12-06,161.62295532226562,314.2165832519531,29.94240951538086,171.36849975585938,315.3949279785156,141.89678955078125,431.28118896484375,375.6308288574219,77.25627136230469
2021-12-07,167.35191345214844,322.6260986328125,32.32488250732422,176.1645050048828,320.2964782714844,145.97512817382812,440.2021789550781,386.942626953125,77.25627136230469
2021-12-08,171.16470336914062,322.67431640625,31.72577476501465,176.1580047607422,327.9861145019531,146.884033203125,441.3677673339844,388.6738586425781,77.26471710205078
2021-12-09,170.6563262939453,320.87298583984375,30.39398193359375,174.17100524902344,327.25189208984375,146.34088134765625,438.38787841796875,382.95477294921875,77.25627136230469
2021-12-10,175.4369354248047,329.96649169921875,30.102903366088867,172.21200561523438,327.18243408203125,146.70066833496094,442.51458740234375,387.1177062988281,77.26471710205078
2021-12-13,171.80995178222656,326.94171142578125,28.072315216064453,169.5675048828125,331.8855285644531,144.5447998046875,438.59466552734375,381.5250244140625,77.26471710205078
2021-12-14,170.4314727783203,316.2876281738281,28.247758865356445,169.0915069580078,331.1413879394531,142.64215087890625,435.5771179199219,377.5762023925781,77.26471710205078
2021-12-15,175.2903289794922,322.36602783203125,30.363075256347656,173.31500244140625,338.9997253417969,145.1538848876953,442.383056640625,386.1838684082031,77.26471710205078
2021-12-16,168.4077911376953,312.9739074707031,28.297605514526367,168.87100219726562,332.2923583984375,143.17543029785156,438.4819030761719,376.2532653808594,77.25627136230469
2021-12-17,167.31277465820312,311.914306640625,27.71344757080078,170.0175018310547,331.19097900390625,140.47933959960938,433.8151550292969,374.3761901855469,77.26471710205078
2021-12-20,165.9539031982422,308.16705322265625,27.63170623779297,167.07899475097656,322.91595458984375,140.3623809814453,429.2022705078125,370.7445373535156,77.25627136230469
2021-12-21,169.12147521972656,315.2762145996094,28.983436584472656,170.41700744628906,331.5978088378906,142.2114715576172,436.824462890625,379.0419921875,77.247802734375
2021-12-22,171.71217346191406,320.9692687988281,29.30741310119629,171.03700256347656,327.8769836425781,145.1280975341797,441.1921691894531,383.65814208984375,77.247802734375
2021-12-23,172.3378143310547,322.404541015625,29.546659469604492,171.06849670410156,332.6297302246094,145.62521362304688,443.9373474121094,386.550537109375,77.247802734375
2021-12-27,176.2972869873047,329.8797607421875,30.847549438476562,169.66949462890625,343.4844970703125,146.6065216064453,450.2199401855469,392.9391784667969,77.25627136230469
2021-12-28,175.28054809570312,328.7237548828125,30.22650718688965,170.66099548339844,343.52423095703125,145.39772033691406,449.85198974609375,391.1180725097656,77.247802734375
2021-12-29,175.36854553222656,329.39813232421875,29.906517028808594,169.2010040283203,340.2698059082031,145.3660125732422,450.4275207519531,391.0595703125,77.247802734375
